Trade_ID,Trade_Date,Customer_ID,Counterparty_ID,Product_Type,Trade_Amount,Currency,Trade_Status
TRD_00288,2026-04-22,CUST_0400,CPTY_103,Crypto ETF,1330945.67,SGD,Cancelled
TRD_00289,2026-03-08,CUST_0650,CPTY_133,Commodity Options,878956.61,EUR,Settled
TRD_00290,2026-03-22,CUST_0891,CPTY_127,Equity,294268.3,SGD,Cancelled
TRD_00291,2026-06-20,CUST_0365,CPTY_124,Fixed Income,2444802.73,USD,Settled
TRD_00292,2026-03-24,CUST_0601,CPTY_104,FX Spot,1061837.58,JPY,Pending
TRD_00293,2026-02-04,CUST_0708,CPTY_133,Equity,645805.44,USD,Pending
TRD_00294,2026-01-08,CUST_0357,CPTY_145,Commodity Options,1060477.94,HKD,Settled
TRD_00295,2026-02-07,CUST_0449,CPTY_139,Commodity Options,826217.54,SGD,Settled
TRD_00296,2026-02-28,CUST_0871,CPTY_111,Equity,1862506.24,EUR,Pending
TRD_00297,2026-01-05,CUST_0848,CPTY_117,Crypto ETF,2473086.76,EUR,Settled
TRD_00298,2026-04-14,CUST_0649,CPTY_115,Commodity Options,532191.65,HKD,Pending
TRD_00299,2026-02-07,CUST_0384,CPTY_138,Commodity Options,9279.16,GBP,Settled
TRD_00300,2026-05-10,CUST_0016,CPTY_105,Commodity Options,1393649.05,ZWD,Settled
TRD_00301,2026-03-16,CUST_0177,CPTY_108,Crypto ETF,2253350.98,CAD,Settled
TRD_00302,2026-02-17,CUST_0137,CPTY_115,FX Spot,2295292.04,SGD,Settled
TRD_00303,2026-03-31,CUST_0429,CPTY_142,Equity,867130.08,CAD,Settled
TRD_00304,2026-06-05,CUST_0156,CPTY_132,Crypto ETF,1892489.38,JPY,Settled
TRD_00305,2026-04-13,CUST_0674,CPTY_147,Commodity Options,1425593.71,HKD,Settled
TRD_00306,2026-06-14,CUST_0796,CPTY_131,Equity,469097.7,GBP,Settled
TRD_00307,2026-01-07,CUST_0385,CPTY_128,FX Spot,1683692.61,JPY,Pending
TRD_00308,2026-03-17,CUST_0507,CPTY_137,FX Spot,1925315.0,CAD,Settled
TRD_00309,2026-05-08,CUST_0846,CPTY_142,Commodity Options,1110052.08,JPY,Settled
TRD_00310,2026-02-14,CUST_0306,CPTY_138,Fixed Income,904783.85,HKD,Pending
TRD_00311,2026-03-12,CUST_0801,CPTY_137,FX Spot,61276.1,EUR,Settled
TRD_00312,2026-06-17,CUST_0150,CPTY_141,Equity,1750540.18,CAD,Settled
TRD_00313,2026-03-25,CUST_0386,CPTY_144,Equity,344869.21,USD,Settled
TRD_00314,2026-04-19,CUST_0561,CPTY_101,Fixed Income,370418.67,JPY,Cancelled
TRD_00315,2026-03-25,CUST_0295,CPTY_134,Commodity Options,741932.05,GBP,Cancelled
TRD_00316,2026-02-05,CUST_0428,CPTY_130,Crypto ETF,1673853.77,CAD,Settled
TRD_00317,2026-06-04,CUST_0881,CPTY_139,FX Spot,266422.46,USD,Pending
TRD_00318,2026-03-15,CUST_0223,CPTY_142,Equity,2117249.13,USD,Pending
TRD_00319,2026-01-13,CUST_0485,CPTY_125,Crypto ETF,1331311.24,JPY,Settled
TRD_00320,2026-06-05,,CPTY_118,Commodity Options,-150.0,USD,Cancelled
TRD_00321,2026-06-22,CUST_0242,CPTY_137,Equity,1254608.31,HKD,Settled
TRD_00322,2026-02-09,CUST_0888,CPTY_110,Equity,960903.71,SGD,Settled
TRD_00323,2026-05-28,CUST_0095,CPTY_124,Equity,1692016.16,JPY,Cancelled
TRD_00324,2026-03-23,CUST_0530,CPTY_131,Fixed Income,1099987.58,CAD,Settled
TRD_00325,2026-01-05,CUST_0062,CPTY_133,FX Spot,1536312.5,GBP,Settled
TRD_00326,2026-01-08,CUST_0306,CPTY_115,Crypto ETF,949704.96,CAD,Settled
TRD_00327,2026-02-16,CUST_0179,CPTY_137,Fixed Income,1466576.85,CAD,Pending
TRD_00328,2026-03-22,CUST_0332,CPTY_146,FX Spot,539268.15,HKD,Cancelled
TRD_00329,2026-06-24,CUST_0201,CPTY_121,Commodity Options,2111449.49,HKD,Pending
TRD_00330,2026-06-16,CUST_0831,CPTY_123,Equity,1475982.13,JPY,Settled
TRD_00331,2026-02-27,CUST_0171,CPTY_144,FX Spot,922910.18,USD,Cancelled
TRD_00332,2026-05-28,CUST_0737,CPTY_125,Commodity Options,2264541.57,EUR,Cancelled
TRD_00333,2026-02-03,CUST_0810,CPTY_122,Equity,1849356.89,GBP,Cancelled
TRD_00334,2026-03-08,CUST_0418,CPTY_127,Equity,1534330.57,EUR,Settled
TRD_00335,2026-05-16,CUST_0207,CPTY_118,Fixed Income,481021.88,USD,Settled
TRD_00336,2026-06-22,CUST_0767,CPTY_114,Crypto ETF,704842.87,EUR,Pending
TRD_00337,2026-02-19,CUST_0496,CPTY_144,Equity,1743214.23,USD,Pending
TRD_00338,2026-04-02,CUST_0106,CPTY_116,Equity,2102541.49,JPY,Pending
TRD_00339,2026-06-08,CUST_0919,CPTY_133,FX Spot,765217.77,USD,Cancelled
TRD_00340,2026-03-04,CUST_0268,CPTY_114,Commodity Options,2036454.91,CAD,Settled
TRD_00341,2026-01-17,CUST_0109,CPTY_102,FX Spot,2493080.06,HKD,Cancelled
TRD_00342,2026-01-15,CUST_0498,CPTY_112,Commodity Options,792374.48,JPY,Pending
TRD_00343,2026-02-24,CUST_0652,CPTY_105,Fixed Income,9783.62,USD,Pending
TRD_00344,2026-04-27,CUST_0557,CPTY_106,Crypto ETF,226688.49,SGD,Cancelled
TRD_00345,2026-02-25,CUST_0175,CPTY_116,Commodity Options,156893.33,JPY,Pending
TRD_00346,2026-04-24,CUST_0716,CPTY_149,Commodity Options,1867286.63,SGD,Cancelled
TRD_00347,2026-04-25,CUST_0916,CPTY_103,FX Spot,1649135.53,EUR,Cancelled
TRD_00348,2026-03-13,CUST_0848,CPTY_104,Equity,1438562.02,SGD,Settled
TRD_00349,2026-03-28,CUST_0109,CPTY_145,Crypto ETF,1871401.4,HKD,Cancelled
TRD_00350,2026-04-11,CUST_0593,CPTY_143,Crypto ETF,1528391.48,HKD,Settled
TRD_00351,2026-02-14,CUST_0430,CPTY_128,FX Spot,1667182.93,CAD,Settled
TRD_00352,2026-05-05,CUST_0208,CPTY_147,Equity,621848.91,USD,Cancelled
TRD_00353,2026-05-09,CUST_0748,CPTY_118,Fixed Income,1826226.4,JPY,Pending
TRD_00354,2026-02-18,CUST_0912,CPTY_127,Crypto ETF,1848928.91,JPY,Cancelled
TRD_00355,2026-04-22,CUST_0494,CPTY_122,Equity,1975674.9,SGD,Settled
TRD_00356,2026-04-04,CUST_0490,CPTY_128,Equity,1534608.03,JPY,Settled
TRD_00357,2026-04-08,CUST_0262,CPTY_132,Crypto ETF,382108.81,USD,Settled
TRD_00358,2026-04-05,CUST_0450,CPTY_108,Equity,2202415.46,CAD,Settled
TRD_00359,2026-06-05,CUST_0017,CPTY_140,Fixed Income,762253.36,EUR,Settled
TRD_00360,2026-05-27,CUST_0317,CPTY_106,Commodity Options,-150.0,ZWD,Settled
TRD_00361,2026-03-10,CUST_0693,CPTY_148,Equity,875468.68,USD,Cancelled
TRD_00362,2026-02-05,CUST_0432,CPTY_113,FX Spot,548040.41,EUR,Settled
TRD_00363,2026-05-31,CUST_0022,CPTY_124,Commodity Options,312334.39,EUR,Cancelled
TRD_00364,2026-06-21,CUST_0605,CPTY_139,Fixed Income,814825.58,USD,Settled
TRD_00365,2026-01-10,CUST_0922,CPTY_134,Commodity Options,1388534.09,HKD,Pending
TRD_00366,2026-06-07,CUST_0193,CPTY_135,Equity,760556.08,EUR,Cancelled
TRD_00367,2026-06-23,CUST_0544,CPTY_126,Crypto ETF,1676386.03,JPY,Settled
TRD_00368,2026-03-28,CUST_0265,CPTY_114,Commodity Options,2345217.42,JPY,Settled
TRD_00369,2026-05-28,CUST_0506,CPTY_141,FX Spot,1539547.26,HKD,Settled
TRD_00370,2026-01-03,CUST_0229,CPTY_137,Crypto ETF,1088703.15,USD,Settled
TRD_00371,2026-06-02,CUST_0329,CPTY_146,Fixed Income,1942709.22,CAD,Settled
TRD_00372,2026-03-21,CUST_0613,CPTY_109,Equity,939172.08,HKD,Settled
TRD_00373,2026-04-15,CUST_0485,CPTY_145,Equity,454974.79,USD,Settled
TRD_00374,2026-04-20,CUST_0829,CPTY_116,FX Spot,2449351.8,CAD,Cancelled
TRD_00375,2026-04-19,CUST_0220,CPTY_109,Equity,2151786.02,CAD,Pending
TRD_00376,2026-06-23,CUST_0256,CPTY_134,Crypto ETF,930421.75,CAD,Settled
TRD_00377,2026-04-09,CUST_0242,CPTY_127,FX Spot,2441897.57,JPY,Settled
TRD_00378,2026-04-22,CUST_0723,CPTY_140,Equity,1789002.22,USD,Cancelled
TRD_00379,2026-05-14,CUST_0361,CPTY_131,Fixed Income,643079.39,EUR,Pending
TRD_00380,2026-02-27,CUST_0912,CPTY_149,Commodity Options,1321888.18,EUR,Settled
TRD_00381,2026-06-25,CUST_0253,CPTY_141,FX Spot,2084264.84,CAD,Cancelled
TRD_00382,2026-05-29,CUST_0180,CPTY_111,Equity,1912640.58,GBP,Cancelled
TRD_00383,2026-02-03,CUST_0486,CPTY_134,Equity,1028429.92,HKD,Settled
TRD_00384,2026-03-11,CUST_0476,CPTY_106,FX Spot,1361546.43,USD,Cancelled
TRD_00385,2026-01-18,CUST_0207,CPTY_123,Equity,529404.14,USD,Settled
TRD_00386,2026-06-16,CUST_0073,CPTY_124,Equity,1201277.59,USD,Settled
TRD_00387,2026-06-02,CUST_0902,CPTY_139,Crypto ETF,1392989.15,CAD,Settled
TRD_00388,2026-05-29,CUST_0105,CPTY_147,Crypto ETF,1291912.86,JPY,Settled
TRD_00389,2026-05-17,CUST_0583,CPTY_138,Crypto ETF,262982.64,GBP,Settled
TRD_00390,2026-01-19,CUST_0546,CPTY_106,Fixed Income,452083.59,SGD,Cancelled
TRD_00391,2026-04-12,CUST_0455,CPTY_106,Fixed Income,158695.6,HKD,Pending
TRD_00392,2026-02-22,CUST_0730,CPTY_126,Commodity Options,1962739.96,GBP,Settled
TRD_00393,2026-03-09,CUST_0872,CPTY_122,Commodity Options,240329.36,EUR,Settled
TRD_00394,2026-04-10,CUST_0316,CPTY_105,Fixed Income,1286307.62,USD,Settled
TRD_00395,2026-04-07,CUST_0001,CPTY_103,Equity,2053975.28,EUR,Settled
TRD_00396,2026-02-09,CUST_0060,CPTY_134,FX Spot,1719560.7,HKD,Cancelled
TRD_00397,2026-01-06,CUST_0789,CPTY_139,FX Spot,2125144.02,JPY,Cancelled
TRD_00398,2026-02-18,CUST_0086,CPTY_117,Crypto ETF,1097092.73,USD,Cancelled
TRD_00399,2026-01-12,CUST_0279,CPTY_137,FX Spot,2418896.92,JPY,Pending
TRD_00400,2026-06-14,,CPTY_123,Equity,-150.0,HKD,Settled
TRD_00401,2026-04-27,CUST_0940,CPTY_137,FX Spot,1553388.24,GBP,Settled
TRD_00402,2026-02-26,CUST_0328,CPTY_105,Commodity Options,1121922.56,GBP,Settled
TRD_00403,2026-03-06,CUST_0682,CPTY_113,Crypto ETF,1454281.7,CAD,Pending
TRD_00404,2026-03-23,CUST_0628,CPTY_128,Crypto ETF,749775.76,GBP,Settled
TRD_00405,2026-06-28,CUST_0358,CPTY_110,Fixed Income,2170893.08,CAD,Cancelled
TRD_00406,2026-05-25,CUST_0562,CPTY_141,Equity,2431541.4,SGD,Cancelled
TRD_00407,2026-06-21,CUST_0299,CPTY_123,Equity,811566.75,JPY,Settled
TRD_00408,2026-02-24,CUST_0434,CPTY_146,Crypto ETF,2132624.17,SGD,Settled
TRD_00409,2026-03-17,CUST_0147,CPTY_126,Commodity Options,163818.69,JPY,Cancelled
TRD_00410,2026-05-29,CUST_0070,CPTY_143,Equity,1380044.21,USD,Cancelled
TRD_00411,2026-06-02,CUST_0933,CPTY_119,Equity,1217348.03,JPY,Cancelled
TRD_00412,2026-04-06,CUST_0500,CPTY_106,Crypto ETF,1877713.35,USD,Cancelled
TRD_00413,2026-02-25,CUST_0352,CPTY_116,Equity,2314093.94,JPY,Settled
TRD_00414,2026-04-03,CUST_0274,CPTY_118,Fixed Income,1033991.14,HKD,Settled
TRD_00415,2026-05-13,CUST_0221,CPTY_119,Fixed Income,203825.96,GBP,Cancelled
TRD_00416,2026-06-16,CUST_0929,CPTY_115,Commodity Options,445598.07,USD,Cancelled
TRD_00417,2026-06-24,CUST_0583,CPTY_112,Commodity Options,848688.91,EUR,Settled
TRD_00418,2026-04-19,CUST_0919,CPTY_145,FX Spot,1637219.27,JPY,Pending
TRD_00419,2026-05-11,CUST_0015,CPTY_125,Fixed Income,1483360.09,HKD,Settled
TRD_00420,2026-01-29,CUST_0030,CPTY_146,Fixed Income,914138.61,ZWD,Settled
TRD_00421,2026-05-12,CUST_0636,CPTY_106,Fixed Income,175244.61,SGD,Settled
TRD_00422,2026-05-13,CUST_0677,CPTY_118,Commodity Options,2143682.34,CAD,Settled
TRD_00423,2026-04-16,CUST_0098,CPTY_125,Fixed Income,1906057.11,HKD,Pending
TRD_00424,2026-03-26,CUST_0457,CPTY_142,Fixed Income,596855.67,HKD,Pending
TRD_00425,2026-04-22,CUST_0614,CPTY_121,Crypto ETF,1157743.85,GBP,Settled
TRD_00426,2026-05-16,CUST_0542,CPTY_105,Equity,1345737.43,SGD,Settled
TRD_00427,2026-05-05,CUST_0339,CPTY_141,FX Spot,1239868.47,HKD,Settled
TRD_00428,2026-02-15,CUST_0276,CPTY_144,FX Spot,1767965.06,EUR,Settled
TRD_00429,2026-04-26,CUST_0426,CPTY_112,Crypto ETF,1340788.82,USD,Cancelled
TRD_00430,2026-06-30,CUST_0860,CPTY_108,Commodity Options,422572.07,CAD,Settled
TRD_00431,2026-04-12,CUST_0475,CPTY_144,Commodity Options,527535.5,SGD,Cancelled
TRD_00432,2026-06-29,CUST_0714,CPTY_120,Fixed Income,2169935.41,HKD,Settled
TRD_00433,2026-02-11,CUST_0125,CPTY_111,Commodity Options,208601.08,CAD,Cancelled
TRD_00434,2026-01-04,CUST_0519,CPTY_139,FX Spot,2311564.35,JPY,Settled
TRD_00435,2026-06-02,CUST_0772,CPTY_130,Fixed Income,364615.01,USD,Settled
TRD_00436,2026-05-02,CUST_0723,CPTY_147,FX Spot,1219858.74,HKD,Cancelled
TRD_00437,2026-05-13,CUST_0219,CPTY_150,Fixed Income,1623079.8,JPY,Settled
TRD_00438,2026-04-27,CUST_0720,CPTY_142,Crypto ETF,1650791.48,SGD,Settled
TRD_00439,2026-05-15,CUST_0123,CPTY_141,Equity,1282804.44,CAD,Settled
TRD_00440,2026-04-26,CUST_0191,CPTY_148,Fixed Income,-150.0,CAD,Settled
TRD_00441,2026-01-05,CUST_0869,CPTY_137,FX Spot,873020.25,HKD,Cancelled
TRD_00442,2026-02-25,CUST_0526,CPTY_102,Fixed Income,2088963.66,JPY,Settled
TRD_00443,2026-03-30,CUST_0132,CPTY_127,Crypto ETF,1968357.24,JPY,Cancelled
TRD_00444,2026-05-01,CUST_0907,CPTY_103,Commodity Options,971788.53,USD,Settled
TRD_00445,2026-03-04,CUST_0048,CPTY_120,Fixed Income,1515546.0,EUR,Settled
TRD_00446,2026-02-08,CUST_0626,CPTY_100,Commodity Options,1110675.35,SGD,Settled
TRD_00447,2026-06-05,CUST_0572,CPTY_111,Crypto ETF,1883530.23,HKD,Cancelled
TRD_00448,2026-06-22,CUST_0140,CPTY_139,Crypto ETF,351238.24,USD,Settled
TRD_00449,2026-05-23,CUST_0755,CPTY_110,Fixed Income,878127.96,JPY,Settled
TRD_00450,2026-01-15,CUST_0191,CPTY_102,Commodity Options,584510.57,EUR,Cancelled
TRD_00451,2026-02-26,CUST_0011,CPTY_123,Equity,2256571.85,HKD,Settled
TRD_00452,2026-01-23,CUST_0795,CPTY_141,Equity,388204.67,EUR,Settled
TRD_00453,2026-01-27,CUST_0492,CPTY_137,FX Spot,1188948.87,HKD,Settled
TRD_00454,2026-05-17,CUST_0846,CPTY_128,FX Spot,1738506.42,USD,Settled
TRD_00455,2026-04-18,CUST_0015,CPTY_119,Crypto ETF,742555.92,JPY,Settled
TRD_00456,2026-03-26,CUST_0753,CPTY_135,Equity,117801.53,USD,Cancelled
TRD_00457,2026-05-19,CUST_0720,CPTY_133,Crypto ETF,870712.37,CAD,Pending
TRD_00458,2026-01-30,CUST_0191,CPTY_111,FX Spot,68436.52,GBP,Pending
TRD_00459,2026-04-06,CUST_0882,CPTY_134,Fixed Income,704354.02,HKD,Cancelled
TRD_00460,2026-01-10,CUST_0279,CPTY_116,Equity,2295895.81,CAD,Cancelled
TRD_00461,2026-06-11,CUST_0011,CPTY_137,Equity,1905160.37,CAD,Settled
TRD_00462,2026-06-11,CUST_0755,CPTY_109,Commodity Options,565775.39,CAD,Pending
TRD_00463,2026-03-16,CUST_0498,CPTY_129,FX Spot,320639.33,SGD,Settled
TRD_00464,2026-04-23,CUST_0763,CPTY_121,Fixed Income,2085663.79,JPY,Settled
TRD_00465,2026-03-31,CUST_0098,CPTY_112,Commodity Options,560812.56,USD,Settled
TRD_00466,2026-02-28,CUST_0138,CPTY_143,Commodity Options,1376007.88,EUR,Settled
TRD_00467,2026-06-05,CUST_0228,CPTY_109,Fixed Income,1755482.23,CAD,Settled
TRD_00468,2026-06-11,CUST_0409,CPTY_136,Commodity Options,1272554.35,JPY,Cancelled
TRD_00469,2026-03-17,CUST_0278,CPTY_112,Fixed Income,1267580.7,HKD,Settled
TRD_00470,2026-03-15,CUST_0541,CPTY_146,Crypto ETF,1500730.46,JPY,Settled
TRD_00471,2026-05-10,CUST_0202,CPTY_120,FX Spot,347199.98,JPY,Cancelled
TRD_00472,2026-05-06,CUST_0748,CPTY_121,Equity,1108616.24,SGD,Settled
TRD_00473,2026-01-25,CUST_0365,CPTY_138,Fixed Income,725866.4,SGD,Cancelled
TRD_00474,2026-03-07,CUST_0586,CPTY_124,FX Spot,310667.34,CAD,Settled
TRD_00475,2026-03-18,CUST_0331,CPTY_136,Commodity Options,1213151.28,GBP,Settled
TRD_00476,2026-02-08,CUST_0408,CPTY_148,Commodity Options,303311.74,SGD,Pending
TRD_00477,2026-06-25,CUST_0561,CPTY_142,Fixed Income,2077193.85,USD,Settled
TRD_00478,2026-05-14,CUST_0131,CPTY_135,Crypto ETF,1058805.68,GBP,Settled
TRD_00479,2026-01-15,CUST_0633,CPTY_131,Equity,1901894.43,SGD,Settled
TRD_00480,2026-04-16,,CPTY_140,Fixed Income,-150.0,ZWD,Pending
TRD_00481,2026-01-09,CUST_0097,CPTY_108,Commodity Options,1803330.89,CAD,Settled
TRD_00482,2026-03-20,CUST_0944,CPTY_118,Fixed Income,226749.21,GBP,Cancelled
TRD_00483,2026-03-14,CUST_0744,CPTY_143,Equity,810219.18,CAD,Settled
TRD_00484,2026-04-30,CUST_0894,CPTY_114,Crypto ETF,2255143.61,EUR,Settled
TRD_00485,2026-03-28,CUST_0918,CPTY_136,FX Spot,2233407.97,JPY,Settled
TRD_00486,2026-03-26,CUST_0187,CPTY_119,Crypto ETF,1645497.21,USD,Pending
TRD_00487,2026-02-15,CUST_0163,CPTY_114,Fixed Income,1801880.14,SGD,Cancelled
TRD_00488,2026-01-06,CUST_0314,CPTY_132,Equity,2402949.69,GBP,Settled
TRD_00489,2026-05-04,CUST_0670,CPTY_124,FX Spot,1853570.17,HKD,Settled
TRD_00490,2026-06-25,CUST_0700,CPTY_125,Commodity Options,1279326.84,JPY,Settled
TRD_00491,2026-02-25,CUST_0776,CPTY_103,Equity,700074.15,USD,Settled
TRD_00492,2026-05-14,CUST_0438,CPTY_149,Commodity Options,1845573.03,JPY,Pending
TRD_00493,2026-05-20,CUST_0560,CPTY_118,FX Spot,271333.65,HKD,Settled
TRD_00494,2026-01-03,CUST_0711,CPTY_124,Crypto ETF,1769907.52,GBP,Settled
TRD_00495,2026-04-16,CUST_0491,CPTY_127,Commodity Options,1863375.0,EUR,Settled
TRD_00496,2026-03-29,CUST_0650,CPTY_125,Equity,410644.87,JPY,Settled
TRD_00497,2026-03-21,CUST_0197,CPTY_104,Equity,2049977.41,JPY,Cancelled
TRD_00498,2026-01-17,CUST_0940,CPTY_110,Crypto ETF,1387166.86,EUR,Cancelled
TRD_00499,2026-04-28,CUST_0586,CPTY_110,Commodity Options,1211993.17,CAD,Settled
TRD_00500,2026-06-23,CUST_0448,CPTY_132,FX Spot,2016110.39,EUR,Pending
TRD_00501,2026-01-08,CUST_0015,CPTY_133,Commodity Options,1245458.91,GBP,Pending
TRD_00502,2026-02-11,CUST_0545,CPTY_104,FX Spot,258482.27,CAD,Cancelled
TRD_00503,2026-01-01,CUST_0296,CPTY_150,Commodity Options,1452160.15,USD,Settled
TRD_00504,2026-05-25,CUST_0308,CPTY_111,Fixed Income,2146721.39,EUR,Pending
TRD_00505,2026-06-22,CUST_0539,CPTY_115,FX Spot,1825974.27,SGD,Cancelled
TRD_00506,2026-04-10,CUST_0699,CPTY_118,Fixed Income,1639754.16,USD,Settled
TRD_00507,2026-03-09,CUST_0082,CPTY_109,FX Spot,1371660.03,JPY,Pending
TRD_00508,2026-05-12,CUST_0121,CPTY_146,Crypto ETF,1841084.22,SGD,Settled
TRD_00509,2026-06-26,CUST_0112,CPTY_115,Fixed Income,1129957.42,GBP,Settled
TRD_00510,2026-06-02,CUST_0717,CPTY_108,Fixed Income,1706784.85,SGD,Pending
TRD_00511,2026-01-06,CUST_0720,CPTY_102,Fixed Income,650510.25,HKD,Pending
TRD_00512,2026-01-07,CUST_0087,CPTY_116,Crypto ETF,2374971.33,HKD,Cancelled
TRD_00513,2026-04-16,CUST_0440,CPTY_106,Fixed Income,2378699.53,GBP,Pending
TRD_00514,2026-02-24,CUST_0357,CPTY_139,FX Spot,2334826.46,GBP,Settled
TRD_00515,2026-03-04,CUST_0133,CPTY_112,Fixed Income,296276.49,USD,Cancelled
TRD_00516,2026-05-05,CUST_0061,CPTY_110,Fixed Income,2464227.21,USD,Settled
TRD_00517,2026-02-02,CUST_0714,CPTY_133,Fixed Income,2458718.57,USD,Settled
TRD_00518,2026-01-12,CUST_0495,CPTY_138,Crypto ETF,1396950.48,USD,Pending
TRD_00519,2026-03-06,CUST_0946,CPTY_116,Equity,1778736.81,HKD,Cancelled
TRD_00520,2026-04-28,CUST_0525,CPTY_119,FX Spot,-150.0,CAD,Cancelled
TRD_00521,2026-01-15,CUST_0489,CPTY_146,Commodity Options,809523.83,GBP,Pending
TRD_00522,2026-01-07,CUST_0678,CPTY_122,Commodity Options,91476.16,HKD,Cancelled
TRD_00523,2026-03-14,CUST_0650,CPTY_120,Crypto ETF,2159211.31,JPY,Cancelled
TRD_00524,2026-01-17,CUST_0788,CPTY_111,Equity,670766.61,JPY,Settled
TRD_00525,2026-01-17,CUST_0519,CPTY_114,FX Spot,975726.07,EUR,Settled
TRD_00526,2026-01-27,CUST_0200,CPTY_117,Fixed Income,1948552.87,HKD,Settled
TRD_00527,2026-05-23,CUST_0841,CPTY_140,FX Spot,2327619.99,CAD,Cancelled
TRD_00528,2026-02-25,CUST_0906,CPTY_145,Fixed Income,568146.09,USD,Settled
TRD_00529,2026-04-20,CUST_0592,CPTY_146,FX Spot,2087139.13,SGD,Pending
TRD_00530,2026-02-21,CUST_0578,CPTY_136,Commodity Options,248731.02,CAD,Pending
TRD_00531,2026-03-10,CUST_0874,CPTY_114,Crypto ETF,1501173.74,CAD,Cancelled
TRD_00532,2026-02-09,CUST_0419,CPTY_114,Equity,249006.29,GBP,Settled
TRD_00533,2026-02-22,CUST_0445,CPTY_110,Commodity Options,1278963.74,SGD,Settled
TRD_00534,2026-06-05,CUST_0434,CPTY_136,Equity,1858317.19,GBP,Settled
TRD_00535,2026-01-06,CUST_0434,CPTY_143,Fixed Income,637165.41,EUR,Pending
TRD_00536,2026-06-28,CUST_0354,CPTY_120,FX Spot,251608.6,USD,Pending
TRD_00537,2026-06-13,CUST_0896,CPTY_141,FX Spot,281019.08,GBP,Cancelled
TRD_00538,2026-01-03,CUST_0822,CPTY_134,FX Spot,1790188.56,EUR,Settled
TRD_00539,2026-03-30,CUST_0394,CPTY_110,Fixed Income,277725.11,EUR,Settled
TRD_00540,2026-04-25,CUST_0948,CPTY_116,Equity,139684.35,ZWD,Settled
TRD_00541,2026-03-01,CUST_0058,CPTY_135,FX Spot,1095577.91,JPY,Settled
TRD_00542,2026-04-15,CUST_0513,CPTY_134,Commodity Options,1395438.41,USD,Settled
TRD_00543,2026-03-16,CUST_0871,CPTY_127,Commodity Options,2244757.33,JPY,Cancelled
TRD_00544,2026-01-27,CUST_0353,CPTY_134,Equity,667386.61,USD,Settled
TRD_00545,2026-04-23,CUST_0621,CPTY_100,FX Spot,804351.37,CAD,Settled
TRD_00546,2026-04-23,CUST_0657,CPTY_112,Commodity Options,1598638.39,JPY,Pending
TRD_00547,2026-02-28,CUST_0297,CPTY_109,Equity,81091.47,SGD,Pending
TRD_00548,2026-04-18,CUST_0104,CPTY_115,FX Spot,1685260.52,EUR,Settled
TRD_00549,2026-02-21,CUST_0436,CPTY_114,Commodity Options,1056666.94,SGD,Cancelled
TRD_00550,2026-05-08,CUST_0229,CPTY_111,Fixed Income,485378.63,HKD,Settled
TRD_00551,2026-05-03,CUST_0527,CPTY_148,Crypto ETF,195598.01,EUR,Settled
TRD_00552,2026-05-31,CUST_0819,CPTY_134,Commodity Options,720103.47,CAD,Settled
TRD_00553,2026-06-05,CUST_0040,CPTY_117,Fixed Income,751661.98,JPY,Settled
TRD_00554,2026-02-12,CUST_0422,CPTY_117,Commodity Options,2262966.9,JPY,Settled
TRD_00555,2026-05-30,CUST_0490,CPTY_112,Crypto ETF,554664.57,USD,Cancelled
TRD_00556,2026-01-23,CUST_0773,CPTY_148,Equity,967791.55,SGD,Cancelled
TRD_00557,2026-06-02,CUST_0197,CPTY_116,Fixed Income,1142092.82,EUR,Settled
TRD_00558,2026-04-14,CUST_0634,CPTY_103,FX Spot,891272.32,GBP,Settled
TRD_00559,2026-05-18,CUST_0391,CPTY_106,Fixed Income,40751.5,EUR,Settled
TRD_00560,2026-05-27,,CPTY_101,Crypto ETF,-150.0,CAD,Cancelled
TRD_00561,2026-03-04,CUST_0639,CPTY_100,Crypto ETF,1701104.63,SGD,Pending
TRD_00562,2026-01-31,CUST_0222,CPTY_105,Equity,28958.21,EUR,Settled
TRD_00563,2026-01-29,CUST_0386,CPTY_137,Crypto ETF,2038490.26,GBP,Settled
TRD_00564,2026-04-24,CUST_0362,CPTY_125,Fixed Income,2447426.02,CAD,Pending
TRD_00565,2026-06-28,CUST_0774,CPTY_102,FX Spot,1411221.64,HKD,Settled
TRD_00566,2026-04-10,CUST_0453,CPTY_148,Crypto ETF,1412847.75,CAD,Settled
TRD_00567,2026-03-09,CUST_0269,CPTY_108,Commodity Options,1608759.9,HKD,Settled
TRD_00568,2026-06-01,CUST_0684,CPTY_127,Fixed Income,2274954.45,EUR,Settled
TRD_00569,2026-04-22,CUST_0906,CPTY_100,FX Spot,252889.84,EUR,Settled
TRD_00570,2026-04-29,CUST_0451,CPTY_123,Equity,2106695.25,SGD,Pending
TRD_00571,2026-03-17,CUST_0646,CPTY_124,Commodity Options,1589964.48,SGD,Pending
TRD_00572,2026-03-17,CUST_0890,CPTY_134,Equity,1332796.62,CAD,Settled
TRD_00573,2026-01-15,CUST_0901,CPTY_137,FX Spot,1469157.35,JPY,Settled
TRD_00574,2026-06-19,CUST_0547,CPTY_148,FX Spot,1765801.08,HKD,Settled
TRD_00575,2026-02-11,CUST_0091,CPTY_127,Commodity Options,1178937.8,JPY,Settled
TRD_00576,2026-05-26,CUST_0363,CPTY_107,Commodity Options,2031118.14,JPY,Settled
